date, Time, Sec since start, Connected, Data changed, GyroSensor.temperature, GyroSensor.x, GyroSensor.y, GyroSensor.z
2013-12-24, 14:04:17.518, 21.538, 1, 1, 25.3058815, 1.310975671, -1.646341562, 1.524390221
2013-12-24, 14:04:17.616, 21.636, 1, 1, 25.39999962, 1.493902445, -1.707317114, 1.371951222
2013-12-24, 14:04:17.711, 21.731, 1, 1, 25.3058815, 1.310975671, -1.615853667, 1.493902445
2013-12-24, 14:04:17.819, 21.839, 1, 1, 25.3058815, 1.371951222, -1.493902445, 1.432926893
2013-12-24, 14:04:17.914, 21.934, 1, 1, 25.49411774, 1.280487776, -1.676829338, 1.310975671
2013-12-24, 14:04:18.18, 22.038, 1, 1, 25.39999962, 1.371951222, -1.73780489, 1.432926893
2013-12-24, 14:04:18.117, 22.137, 1, 1, 25.3058815, 1.25, -1.73780489, 1.371951222
2013-12-24, 14:04:18.212, 22.232, 1, 1, 25.3058815, 1.310975671, -1.615853667, 1.432926893
2013-12-24, 14:04:18.310, 22.33, 1, 1, 25.3058815, 1.189024448, -1.73780489, 1.432926893
2013-12-24, 14:04:18.428, 22.448, 1, 1, 25.3058815, 1.25, -1.615853667, 1.432926893
2013-12-24, 14:04:18.525, 22.545, 1, 1, 25.3058815, 1.341463447, -1.646341562, 1.463414669
2013-12-24, 14:04:18.616, 22.636, 1, 1, 25.3058815, 1.310975671, -1.707317114, 1.554878116
2013-12-24, 14:04:18.722, 22.742, 1, 1, 25.3058815, 1.524390221, -1.768292665, 1.615853667
2013-12-24, 14:04:18.812, 22.832, 1, 1, 25.39999962, 1.402439117, -1.676829338, 1.432926893
2013-12-24, 14:04:18.911, 22.931, 1, 1, 25.49411774, 1.280487776, -1.676829338, 1.463414669
2013-12-24, 14:04:19.31, 23.051, 1, 1, 25.39999962, 1.371951222, -1.79878056, 1.493902445
2013-12-24, 14:04:19.110, 23.13, 1, 1, 25.3058815, 1.219512224, -1.676829338, 1.493902445
2013-12-24, 14:04:19.211, 23.231, 1, 1, 25.3058815, 1.341463447, -1.707317114, 1.402439117
2013-12-24, 14:04:19.317, 23.337, 1, 1, 25.3058815, 1.402439117, -1.646341562, 1.402439117
2013-12-24, 14:04:19.416, 23.436, 1, 1, 25.39999962, 1.646341562, -1.554878116, 1.524390221
2013-12-24, 14:04:19.514, 23.534, 1, 1, 25.39999962, 1.280487776, -1.524390221, 1.432926893
2013-12-24, 14:04:19.628, 23.648, 1, 1, 25.3058815, 1.310975671, -1.676829338, 1.615853667
2013-12-24, 14:04:19.714, 23.734, 1, 1, 25.3058815, 1.402439117, -1.646341562, 1.463414669
2013-12-24, 14:04:19.819, 23.839, 1, 1, 25.3058815, 1.280487776, -1.707317114, 1.524390221
2013-12-24, 14:04:19.917, 23.937, 1, 1, 25.39999962, 1.371951222, -1.829268336, 1.463414669
2013-12-24, 14:04:20.12, 24.032, 1, 1, 25.39999962, 1.25, -1.707317114, 1.524390221
2013-12-24, 14:04:20.120, 24.14, 1, 1, 25.3058815, 1.280487776, -1.676829338, 1.676829338
